Date,Include?,Country,City,Utilization_Tests,Adobe_Engaged Visits,Adobe_Unique Visitors,SearchTrend_Value,Email_Opens,Sales_Calls,Utilization_InstCount,Utilization_MemberCount
5/1/2020,1,United Kingdom,Coventry,4456,186,845,29154085,4081,7,2,1
5/1/2020,1,United Kingdom,Scunthorpe,2081,87,395,13615272,1905,3,2,1
5/1/2020,1,United Kingdom,Ashford,3792,158,720,24809760,3473,6,2,1
5/1/2020,1,Italy,PORDENONE,3635,57,243,4319272,431,7,1,1
5/1/2020,1,Italy,BRESCIA,1574,25,105,1870298,186,3,1,1
5/1/2020,1,Italy,CUNEO,2279,35,153,2708011,270,4,3,1
5/1/2020,1,Italy,FIRENZE,2279,35,153,2708011,270,4,3,2
5/1/2020,1,Italy,MESSINA,1521,24,101,1807321,180,3,4,3
5/1/2020,1,Italy,BUDRIO,23246,362,1555,27621951,2758,45,17,11
5/1/2020,1,Italy,TORINO,3470,54,232,4123211,412,7,5,3
5/1/2020,1,Italy,BAGGIOVARA MO,2455,38,164,2917142,291,5,1,1
5/1/2020,1,Italy,PAVIA,2552,40,171,3032402,304,5,4,3
5/1/2020,1,Italy,AVOLA SR,3289,51,220,3908139,392,6,2,2
5/1/2020,1,Italy,FERRARA,3685,57,246,4378684,437,7,2,1
5/1/2020,1,Italy,TREVISO,6584,102,440,7823407,780,13,3,1
5/1/2020,1,Italy,CITTADELLA PD,3571,56,239,4243224,423,7,2,2
5/1/2020,1,Italy,Milano,2090,33,140,2483433,248,4,3,2
5/1/2020,1,Italy,TRIESTE,1390,22,93,1651661,164,3,2,1
5/1/2020,1,Italy,UDINE,3592,56,240,4268177,426,7,3,2
5/1/2020,1,Italy,ROMA,3579,56,239,4252730,426,7,6,6
5/1/2020,1,Italy,CATANIA,1520,24,101,1806133,180,3,5,4
5/1/2020,1,Italy,LECCE,3691,57,247,4385814,437,7,3,3
5/1/2020,1,Italy,CUSANO MILANINO MI,2220,35,149,2637905,262,4,2,1
5/1/2020,1,Italy,PRATO,3814,59,255,4531968,452,7,2,1
5/1/2020,1,Italy,CHIETI,1261,20,85,1498377,149,2,1,1
5/1/2020,1,Italy,CATANZARO,1914,30,128,2274302,228,4,3,2
5/1/2020,1,Italy,VIMERCATE,6921,108,462,8223846,821,13,5,3
5/1/2020,1,Italy,LIMENA PD,4534,71,303,5387504,539,9,3,2
5/1/2020,1,Italy,CELANO AQ,2561,40,171,3043096,304,5,3,2
5/1/2020,1,Italy,Monselice SCHIAVONIA PD,2025,32,135,2406197,240,4,1,1
5/1/2020,1,Italy,Parma,1473,23,99,1750285,174,3,2,2
5/1/2020,1,Italy,Loc. Zelarino - Mestre VE,3423,53,229,4067364,406,7,2,1
5/1/2020,1,Italy,GUIDONIA,4169,65,279,4953795,494,8,1,1
5/1/2020,1,Italy,ALESSANDRIA,2433,38,163,2891001,288,5,2,2
5/1/2020,1,Italy,ATRI TE,2312,36,154,2747223,273,4,2,1
5/1/2020,1,Italy,VICENZA,5577,87,372,6626844,663,11,2,1
5/1/2020,1,Norway,Oslo,85297,12,49,12901395,0,21,7,2
5/1/2020,1,Norway,MOLDE,5384,1,3,814344,0,1,2,1
5/1/2020,1,Portugal,ALGÉS,2894,187,1021,20484252,374,117,1,1
5/1/2020,1,Spain,Palma De Mallorca (baleares),2580,22,92,6291018,952,21,3,2
5/1/2020,1,Spain,BILBAO (VIZCAYA),12439,105,442,30330996,4593,103,3,1
5/1/2020,1,Spain,Madrid,18212,154,648,44407758,6724,151,8,5
5/1/2020,1,Spain,CORNELLA (BARCELONA),5400,46,192,13167247,1994,45,5,3
5/1/2020,1,Spain,Valencia,1438,12,51,3506389,531,12,3,3
5/1/2020,1,Spain,San Sebastian (guipuzcoa),6189,52,220,15091128,2285,51,3,1
5/1/2020,1,Spain,VITORIA (ALAVA),3513,30,125,8566025,1298,29,2,1
5/1/2020,1,Spain,ESPLUGUES DE LLOB.(BARCELONA),6940,59,247,16922350,2562,57,1,1
5/1/2020,1,Spain,SANT CUGAT DEL VALLES(BARCELONA),5953,50,212,14515670,2199,49,2,1
5/1/2020,1,Sweden,UPPSALA,4246,25,28,1758601,7,3,2,1
5/1/2020,1,Sweden,LUND,11193,65,75,4635899,20,7,1,1
5/1/2020,1,Sweden,VÄSTERÅS,7594,44,50,3145271,14,5,3,2
5/1/2020,1,Sweden,TÄBY,2996,17,20,1240878,5,2,2,1
5/1/2020,1,Sweden,HALMSTAD,4011,23,27,1661270,7,3,2,2
5/1/2020,1,Sweden,UMEÅ,3256,19,22,1348565,5,2,2,1
5/1/2020,1,Sweden,SUNDSVALL,18345,106,121,7598103,33,12,5,2
5/1/2020,1,Sweden,LINKÖPING,4195,24,28,1737478,7,3,2,1
5/1/2020,1,Sweden,JÖNKÖPING,4287,25,28,1775583,7,3,2,1
5/1/2020,1,Sweden,GÖTEBORG,6196,36,42,2566249,11,4,3,1
5/1/2020,1,Switzerland,LUZERN,9019,30,115,2869465,24,7,3,2
5/1/2020,1,Switzerland,BERN,6703,23,86,2132611,18,5,4,3
5/1/2020,1,Switzerland,Zürich,16448,56,211,5233058,45,12,5,4
5/1/2020,1,Switzerland,Lausanne,14195,48,182,4516249,38,11,4,1
5/1/2020,1,Switzerland,Dübendorf,5819,20,75,1851360,16,4,2,2
5/1/2020,1,Switzerland,Niederwangen,5648,19,72,1796955,15,4,1,1
5/1/2020,1,Switzerland,Goldach,14936,50,192,4752004,41,11,4,1
5/1/2020,1,Switzerland,Pratteln,11554,39,149,3675994,31,9,2,1
5/1/2020,1,Netherlands,ROTTERDAM,407,1,6,949350,0,0,2,1
5/1/2020,1,Netherlands,UTRECHT,5441,10,78,12691430,0,5,3,2
5/1/2020,1,Netherlands,ZWOLLE,2978,5,42,6946348,0,3,2,1
5/1/2020,1,Netherlands,NIEUWEGEIN,4956,9,71,11560141,0,4,4,1
6/1/2020,1,Austria,Wien,85114,474,1772,3550958,463,20,17,7
6/1/2020,1,Austria,ST. PÖLTEN,666,4,13,27786,4,0,1,1
6/1/2020,1,Austria,SALZBURG,10910,61,227,455165,60,3,2,1
6/1/2020,1,Austria,Linz,15097,84,314,629847,82,4,4,2
6/1/2020,1,Austria,Stolzalpe,16728,93,349,697893,92,4,1,1
6/1/2020,1,Austria,FELDKIRCH,4464,25,93,186238,25,1,2,1
6/1/2020,1,Austria,St. Pölten,7331,41,152,305849,40,2,2,1
6/1/2020,1,Belgium,ANTWERPEN,17509,77,315,1272614,181,4,2,1
6/1/2020,1,Belgium,MERELBEKE,15447,68,277,1122741,160,3,4,2
6/1/2020,1,Belgium,HERENTALS,22602,100,406,1642791,234,5,2,1
6/1/2020,1,Belgium,STEENOKKERZEEL,34796,154,626,2529092,360,8,6,5
6/1/2020,1,Belgium,SINT-TRUIDEN,25000,111,449,1817086,259,5,6,3
6/1/2020,1,Belgium,BRUXELLES,6552,29,118,476222,68,1,3,3
6/1/2020,1,Belgium,FERNELMONT,14368,64,258,1044315,149,3,2,1
6/1/2020,1,Belgium,OTTIGNIES,4107,18,74,298511,42,1,2,1
6/1/2020,1,Belgium,HEPPIGNIES,20415,90,367,1483832,211,4,3,1
6/1/2020,1,Belgium,LIEGE,12333,55,221,896405,127,3,4,3
6/1/2020,1,Belgium,HORNU,7482,33,134,543817,77,2,3,2
6/1/2020,1,Belgium,LOUVAIN-LA-NEUVE,18676,83,336,1357436,193,4,2,1
6/1/2020,1,Belgium,AUDERGHEM,5217,23,94,379189,54,1,2,1
6/1/2020,1,Czechia,Brno,12602,6,11,8557146,0,8,6,3
6/1/2020,1,Czechia,Praha,22401,11,19,15210968,0,13,11,8
6/1/2020,1,Denmark,Allerød,13133,3,7,1329583,5,9,4,3
6/1/2020,1,Denmark,SLAGELSE,5623,1,3,569272,2,4,2,1
6/1/2020,1,Denmark,KØBENHAVN Ø,8949,2,4,905996,3,6,3,2
6/1/2020,1,Denmark,HOLSTEBRO,6204,2,3,628092,2,4,2,1
6/1/2020,1,Denmark,SILKEBORG,12309,3,6,1246162,4,8,3,1
6/1/2020,1,Denmark,ODENSE C,7979,2,4,807793,3,5,2,1
6/1/2020,1,Denmark,HVIDOVRE,11803,3,6,1194934,4,8,3,1
6/1/2020,1,Denmark,Sønderborg,7311,2,4,740165,3,5,3,1
6/1/2020,1,Denmark,AALBORG,5348,1,3,541431,2,4,2,1
6/1/2020,1,Denmark,NYKØBING,4632,1,3,468943,2,3,2,1
6/1/2020,1,Denmark,AARHUS N,5841,1,3,591342,2,4,3,2
6/1/2020,1,Denmark,Kolding,6027,2,3,610173,2,4,1,1
6/1/2020,1,Denmark,Århus N,12167,3,6,1231786,4,8,2,1
6/1/2020,1,Denmark,Herlev,14010,3,7,1418371,5,10,2,2
6/1/2020,1,Estonia,TALLINN,25660,2,6,1737167,0,0,9,5
6/1/2020,1,Finland,HELSINKI,36424,6,17,6929445,21,11,9,4
6/1/2020,1,Finland,TURKU,6954,1,3,1322956,4,2,3,2
6/1/2020,1,Finland,TAMPERE,10786,2,4,2051971,6,3,3,1
6/1/2020,1,Finland,Oulu,7755,1,3,1475342,4,2,2,1
6/1/2020,1,France,LYON,57897,1159,4539,20919488,7081,108,8,3
6/1/2020,1,France,ST OUEN L'AUMONE,132013,2642,10350,47699264,16146,245,9,1
6/1/2020,1,France,LILLE CEDEX,7313,146,574,2642351,895,14,3,2
6/1/2020,1,France,COQUELLES,7895,158,619,2852641,965,15,2,1
6/1/2020,1,France,MONTEVRAIN,10460,209,821,3779433,1279,19,2,1
6/1/2020,1,France,LIBOURNE,10960,219,859,3960094,1341,20,2,1
6/1/2020,1,France,TINTENIAC,10428,209,818,3767871,1276,19,2,1
6/1/2020,1,France,MORTAGNE SUR SEVRE,6983,140,548,2523115,855,13,3,1
6/1/2020,1,France,ST MARTIN D HERES,8182,164,642,2956341,1002,15,2,1
6/1/2020,1,France,BOULOGNE,5243,105,411,1894414,642,10,2,1
6/1/2020,1,France,SAINT DENIS,38113,763,2989,13771084,4661,71,1,1
6/1/2020,1,France,NICE,7919,158,621,2861313,968,15,3,1
6/1/2020,1,Germany,Bremen,6447,37,124,2500016,255,5,2,1
6/1/2020,1,Germany,Kiel,9501,54,183,3684295,374,7,4,3
6/1/2020,1,Germany,Mönchengladbach,33352,190,643,12933228,1313,26,4,3
6/1/2020,1,Germany,Ludwigsburg,4604,26,89,1785338,181,4,3,2
6/1/2020,1,Germany,Hennigsdorf,68530,391,1323,26574541,2696,54,18,11
6/1/2020,1,Germany,Stuttgart,7885,45,152,3057643,311,6,4,2
6/1/2020,1,Germany,Hamburg,43374,247,837,16819556,1706,34,12,6
6/1/2020,1,Germany,Schüttorf,8693,50,168,3370969,341,7,2,1
6/1/2020,1,Germany,Memmingen,11407,65,220,4423403,449,9,3,2
6/1/2020,1,Germany,München,4982,28,96,1931918,196,4,4,4
6/1/2020,1,Germany,Aachen,7810,45,151,3028559,308,6,2,1
6/1/2020,1,Germany,Karlsruhe,2991,17,58,1159849,118,2,1,1
6/1/2020,1,Germany,Dresden,9257,53,179,3589676,366,7,4,2
6/1/2020,1,Germany,Frankfurt,12647,72,245,4904250,497,10,2,2
6/1/2020,1,Germany,Bamberg,10195,58,197,3953414,401,8,1,1
6/1/2020,1,Germany,Augsburg,38510,220,744,14933395,1514,30,3,1
6/1/2020,1,Germany,Geesthacht,25762,147,498,9989980,1012,20,3,1
6/1/2020,1,Germany,Baden-Baden,5050,29,98,1958287,199,4,1,1
6/1/2020,1,Germany,Villingen-Schwenningen,4701,27,91,1822952,185,4,2,1
6/1/2020,1,Germany,Berlin,32828,187,634,12730031,1291,26,5,4
6/1/2020,1,Germany,Gießen,13486,77,260,5229597,530,11,1,1
6/1/2020,1,Germany,Düsseldorf,18658,106,360,7235193,735,15,4,2
6/1/2020,1,Germany,Erfurt,7823,45,151,3033600,308,6,3,2
6/1/2020,1,Germany,Leverkusen,11642,66,224,4514531,458,9,3,1
6/1/2020,1,Germany,Kaiserslautern,4705,27,91,1824503,186,4,2,1
6/1/2020,1,Germany,Potsdam,8742,50,169,3389970,344,7,3,1
6/1/2020,1,Germany,Koblenz,5750,33,111,2229733,226,4,1,1
6/1/2020,1,Germany,Leipzig,10293,59,198,3991416,404,8,3,1
6/1/2020,1,Germany,Dortmund,10442,60,202,4049195,410,8,2,1
6/1/2020,1,United Kingdom,Manchester,4056,223,698,10729046,968,11,2,2
6/1/2020,1,United Kingdom,Kettering,23341,1281,4018,61742273,5574,65,7,1
6/1/2020,1,United Kingdom,London,23617,1296,4065,62472356,5640,65,5,1
6/1/2020,1,United Kingdom,Coventry,7816,429,1346,20675104,1866,22,2,1
6/1/2020,1,United Kingdom,Scunthorpe,3487,191,600,9223911,834,10,2,1
6/1/2020,1,United Kingdom,Ashford,6111,336,1052,16164990,1459,17,2,1
6/1/2020,1,Italy,PORDENONE,4942,34,130,1938020,329,12,1,1
6/1/2020,1,Italy,BRESCIA,3226,22,85,1265086,214,8,1,1
6/1/2020,1,Italy,CUNEO,3645,25,95,1429398,243,9,2,1
6/1/2020,1,Italy,FIRENZE,4159,29,109,1630965,276,10,4,2
6/1/2020,1,Italy,MESSINA,3491,24,91,1369006,233,9,4,3
6/1/2020,1,Italy,BUDRIO,37995,264,996,14899856,2527,93,18,12
6/1/2020,1,Italy,TORINO,5763,40,152,2259978,383,14,5,3
6/1/2020,1,Italy,BAGGIOVARA MO,7655,53,200,3001932,509,19,1,1
6/1/2020,1,Italy,PAVIA,5627,39,148,2206645,374,14,5,3
6/1/2020,1,Italy,AVOLA SR,5074,35,133,1989785,338,12,2,2
6/1/2020,1,Italy,FERRARA,6443,45,169,2526642,428,16,2,1
6/1/2020,1,Italy,TREVISO,9642,67,252,3781140,642,24,3,1
6/1/2020,1,Italy,CITTADELLA PD,4532,31,118,1777238,302,11,2,2
6/1/2020,1,Italy,Milano,3234,22,85,1268223,216,8,3,2
6/1/2020,1,Italy,TRIESTE,1879,13,50,736856,124,5,2,1
6/1/2020,1,Italy,UDINE,7189,50,188,2819188,478,18,2,2
6/1/2020,1,Italy,ROMA,6809,47,179,2670170,453,17,7,7
6/1/2020,1,Italy,CATANIA,2647,18,70,1038029,176,6,5,4
6/1/2020,1,Italy,LECCE,5755,40,150,2256841,382,14,3,3
6/1/2020,1,Italy,CUSANO MILANINO MI,4161,29,109,1631749,276,10,2,1
6/1/2020,1,Italy,PRATO,5691,39,149,2231743,379,14,2,1
6/1/2020,1,Italy,CHIETI,2144,15,56,840776,142,5,1,1
6/1/2020,1,Italy,CATANZARO,3564,25,94,1397634,237,9,3,2
6/1/2020,1,Italy,VIMERCATE,9875,69,259,3872512,657,24,5,3
6/1/2020,1,Italy,LIMENA PD,7387,51,193,2896835,492,18,3,2
6/1/2020,1,Italy,CELANO AQ,3990,28,105,1564691,266,10,3,2
6/1/2020,1,Italy,Monselice SCHIAVONIA PD,4061,28,106,1592534,271,10,1,1
6/1/2020,1,Italy,Parma,2869,20,75,1125087,191,7,2,2
6/1/2020,1,Italy,Loc. Zelarino - Mestre VE,4894,34,129,1919197,327,12,2,1
6/1/2020,1,Italy,GUIDONIA,5947,41,156,2332134,396,15,1,1
6/1/2020,1,Italy,ALESSANDRIA,3811,26,99,1494495,255,9,2,2
6/1/2020,1,Italy,ATRI TE,4525,31,118,1774493,301,11,2,1
6/1/2020,1,Italy,VICENZA,7803,54,204,3059970,518,19,2,1
6/1/2020,1,Norway,Oslo,118448,12,39,13765502,157,8,7,2
6/1/2020,1,Norway,MOLDE,7502,1,3,871849,10,1,2,1
6/1/2020,1,Portugal,ALGÉS,4630,232,1080,13802918,0,192,1,1
6/1/2020,1,Spain,Palma De Mallorca (baleares),4564,15,54,2899611,656,71,3,2
6/1/2020,1,Spain,BILBAO (VIZCAYA),5731,18,68,3641032,823,90,2,1
6/1/2020,1,Spain,Madrid,35854,114,426,22778845,5154,562,8,5
6/1/2020,1,Spain,CORNELLA (BARCELONA),9953,32,118,6323363,1431,156,5,3
6/1/2020,1,Spain,Valencia,3629,12,43,2305585,521,57,3,3
6/1/2020,1,Spain,San Sebastian (guipuzcoa),9560,31,114,6073681,1375,150,3,1
6/1/2020,1,Spain,VITORIA (ALAVA),5291,17,63,3361490,761,83,2,1
6/1/2020,1,Spain,ESPLUGUES DE LLOB.(BARCELONA),13522,43,160,8590828,1944,212,1,1
6/1/2020,1,Spain,SANT CUGAT DEL VALLES(BARCELONA),11177,36,133,7100997,1607,175,2,1
6/1/2020,1,Sweden,UPPSALA,5060,17,27,1475776,7,2,2,1
6/1/2020,1,Sweden,LUND,15881,52,85,4631778,22,5,1,1
6/1/2020,1,Sweden,VÄSTERÅS,7577,25,40,2209872,11,2,3,2
6/1/2020,1,Sweden,TÄBY,3030,10,16,883716,4,1,2,1
6/1/2020,1,Sweden,HALMSTAD,4632,15,25,1350948,7,1,2,2
6/1/2020,1,Sweden,UMEÅ,3951,13,21,1152330,6,1,2,1
6/1/2020,1,Sweden,SUNDSVALL,21429,70,114,6249882,30,6,5,2
6/1/2020,1,Sweden,LINKÖPING,4835,16,26,1410154,7,1,2,1
6/1/2020,1,Sweden,JÖNKÖPING,4548,15,24,1326448,6,1,2,1
6/1/2020,1,Sweden,GÖTEBORG,7850,26,42,2289494,11,2,3,1
6/1/2020,1,Switzerland,LUZERN,9549,33,126,1397790,32,4,2,2
6/1/2020,1,Switzerland,BERN,8549,30,114,1251409,29,4,5,4
6/1/2020,1,Switzerland,Zürich,18350,64,242,2686087,63,8,5,4
6/1/2020,1,Switzerland,Lausanne,15171,53,201,2220742,51,7,5,2
6/1/2020,1,Switzerland,Dübendorf,8904,31,118,1303374,30,4,2,2
6/1/2020,1,Switzerland,Niederwangen,6039,21,80,883993,20,3,1,1
6/1/2020,1,Switzerland,Goldach,17247,60,229,2524629,58,7,4,1
6/1/2020,1,Switzerland,Pratteln,13248,46,175,1939252,45,6,2,1
6/1/2020,1,Netherlands,UTRECHT,8503,11,38,11702215,0,15,3,2
6/1/2020,1,Netherlands,ZWOLLE,4432,6,20,6099520,0,8,2,1
6/1/2020,1,Netherlands,NIEUWEGEIN,8854,11,39,12185277,0,15,4,1
7/1/2020,1,Austria,Wien,75939,200,355,2814916,395,28,18,7
7/1/2020,1,Austria,ST. PÖLTEN,935,2,4,34659,6,0,1,1
7/1/2020,1,Austria,SALZBURG,10150,27,47,376241,52,4,2,1
7/1/2020,1,Austria,Linz,14870,39,70,551203,77,5,4,2
7/1/2020,1,Austria,Stolzalpe,20770,55,98,769905,107,8,1,1
7/1/2020,1,Austria,FELDKIRCH,4925,13,23,182560,26,2,2,1
7/1/2020,1,Austria,St. Pölten,5952,16,28,220629,31,2,2,1
7/1/2020,1,Belgium,ANTWERPEN,13781,28,47,1359030,3,2,2,1
7/1/2020,1,Belgium,MERELBEKE,15556,32,54,1534073,3,2,4,2
7/1/2020,1,Belgium,HERENTALS,16999,35,58,1676376,3,2,2,1
7/1/2020,1,Belgium,STEENOKKERZEEL,26076,54,89,2571515,5,3,6,5
7/1/2020,1,Belgium,SINT-TRUIDEN,18908,39,65,1864635,4,3,6,3
7/1/2020,1,Belgium,BRUXELLES,5580,11,19,550278,1,1,3,3
7/1/2020,1,Belgium,FERNELMONT,10874,22,37,1072352,2,1,2,1
7/1/2020,1,Belgium,OTTIGNIES,4114,8,14,405707,1,1,2,1
7/1/2020,1,Belgium,HEPPIGNIES,15702,32,54,1548471,3,2,3,1
7/1/2020,1,Belgium,LIEGE,10320,21,35,1017719,2,1,4,3
7/1/2020,1,Belgium,HORNU,6378,13,22,628974,1,1,3,2
7/1/2020,1,Belgium,LOUVAIN-LA-NEUVE,14880,31,51,1467409,3,2,2,1
7/1/2020,1,Belgium,AUDERGHEM,4054,8,14,399790,1,1,2,1
7/1/2020,1,Czechia,Brno,8771,14,24,7098987,0,5,6,3
7/1/2020,1,Czechia,Praha,18784,29,51,15203212,0,11,13,10
7/1/2020,1,Denmark,Allerød,10056,9,12,776973,0,2,4,3
7/1/2020,1,Denmark,SLAGELSE,4419,4,5,341432,0,1,2,1
7/1/2020,1,Denmark,KØBENHAVN Ø,4973,4,5,384237,0,1,3,2
7/1/2020,1,Denmark,HOLSTEBRO,3673,3,5,283793,0,1,2,1
7/1/2020,1,Denmark,SILKEBORG,6584,6,8,508710,0,2,3,1
7/1/2020,1,Denmark,ODENSE C,6466,6,7,499593,0,1,2,1
7/1/2020,1,Denmark,HVIDOVRE,8390,7,10,648250,0,2,2,1
7/1/2020,1,Denmark,Sønderborg,3865,3,5,298628,0,1,3,1
7/1/2020,1,Denmark,AALBORG,3646,3,4,281707,0,1,2,1
7/1/2020,1,Denmark,NYKØBING,4086,4,5,315703,0,1,2,1
7/1/2020,1,Denmark,AARHUS N,4247,4,5,328143,0,1,3,2
7/1/2020,1,Denmark,Kolding,3926,3,5,303341,0,1,1,1
7/1/2020,1,Denmark,Århus N,3870,3,5,299014,0,1,2,1
7/1/2020,1,Denmark,Herlev,11015,10,13,851069,0,3,2,2
7/1/2020,1,Estonia,TALLINN,21466,10,13,888270,0,0,9,5
7/1/2020,1,Finland,HELSINKI,28279,34,83,6760183,0,6,9,4
7/1/2020,1,Finland,TURKU,4943,6,14,1181639,0,1,3,2
7/1/2020,1,Finland,TAMPERE,8886,11,26,2124226,0,2,3,1
7/1/2020,1,Finland,Oulu,5723,7,17,1368101,0,1,2,1
7/1/2020,1,France,LYON,49379,672,1269,21651399,7592,106,8,3
7/1/2020,1,France,ST OUEN L'AUMONE,106345,1448,2733,46629500,16351,228,8,1
7/1/2020,1,France,LILLE CEDEX,6274,85,161,2750985,964,13,3,2
7/1/2020,1,France,COQUELLES,6243,85,161,2737392,960,13,2,1
7/1/2020,1,France,MONTEVRAIN,9184,125,236,4026944,1412,20,2,1
7/1/2020,1,France,LIBOURNE,8863,121,228,3886194,1362,19,2,1
7/1/2020,1,France,TINTENIAC,9633,131,248,4223818,1481,21,2,1
7/1/2020,1,France,MORTAGNE SUR SEVRE,5575,76,143,2444492,857,12,3,1
7/1/2020,1,France,ST MARTIN D HERES,7573,103,195,3320562,1164,16,2,1
7/1/2020,1,France,BOULOGNE,4757,65,123,2085820,731,10,2,1
7/1/2020,1,France,SAINT DENIS,30875,420,793,13537880,4748,66,1,1
7/1/2020,1,France,NICE,5869,80,151,2573403,902,13,2,1
7/1/2020,1,Germany,Bremen,6167,117,229,1906779,68,5,2,1
7/1/2020,1,Germany,Kiel,6527,124,243,2018087,73,5,4,3
7/1/2020,1,Germany,Mönchengladbach,27159,516,1010,8397309,301,21,4,3
7/1/2020,1,Germany,Ludwigsburg,7095,135,264,2193708,79,6,3,2
7/1/2020,1,Germany,Hennigsdorf,73445,1395,2732,22708507,814,58,18,11
7/1/2020,1,Germany,Stuttgart,9958,189,371,3078920,110,8,4,2
7/1/2020,1,Germany,Hamburg,37112,705,1381,11474683,412,29,11,6
7/1/2020,1,Germany,Schüttorf,6991,133,260,2161552,78,5,2,1
7/1/2020,1,Germany,Memmingen,13003,247,484,4020406,144,10,3,2
7/1/2020,1,Germany,München,5958,113,222,1842158,66,5,4,4
7/1/2020,1,Germany,Aachen,5319,101,198,1644585,60,4,2,1
7/1/2020,1,Germany,Karlsruhe,3843,73,143,1188220,42,3,1,1
7/1/2020,1,Germany,Dresden,8734,166,325,2700471,96,7,4,2
7/1/2020,1,Germany,Frankfurt,9935,189,369,3071809,110,8,2,2
7/1/2020,1,Germany,Bamberg,10901,207,406,3370487,121,9,1,1
7/1/2020,1,Germany,Augsburg,45497,864,1693,14067247,505,36,3,1
7/1/2020,1,Germany,Geesthacht,22112,420,823,6836823,245,17,3,1
7/1/2020,1,Germany,Baden-Baden,5120,97,190,1583056,56,4,1,1
7/1/2020,1,Germany,Villingen-Schwenningen,5001,95,186,1546262,56,4,2,1
7/1/2020,1,Germany,Berlin,24104,458,897,7452731,267,19,5,4
7/1/2020,1,Germany,Gießen,9424,179,351,2913813,104,7,1,1
7/1/2020,1,Germany,Düsseldorf,23401,444,870,7235370,259,18,4,2
7/1/2020,1,Germany,Erfurt,7461,142,278,2306871,82,6,3,2
7/1/2020,1,Germany,Leverkusen,11057,210,412,3418721,123,9,3,1
7/1/2020,1,Germany,Kaiserslautern,4136,79,154,1278812,46,3,2,1
7/1/2020,1,Germany,Potsdam,8440,160,314,2609569,93,7,3,1
7/1/2020,1,Germany,Koblenz,4805,91,179,1485661,53,4,1,1
7/1/2020,1,Germany,Leipzig,9959,189,371,3079230,110,8,3,1
7/1/2020,1,Germany,Dortmund,9926,189,369,3069026,110,8,2,1
7/1/2020,1,United Kingdom,Manchester,7276,101,186,13454389,303,15,2,2
7/1/2020,1,United Kingdom,Kettering,31494,434,807,58237016,1307,67,5,1
7/1/2020,1,United Kingdom,London,34482,476,884,63762266,1432,73,5,1
7/1/2020,1,United Kingdom,Coventry,9162,127,235,16941879,380,20,2,1
7/1/2020,1,United Kingdom,Scunthorpe,4953,68,128,9158822,206,11,2,1
7/1/2020,1,United Kingdom,Ashford,11595,160,296,21440852,481,25,2,1
7/1/2020,1,Italy,PORDENONE,5726,86,170,1571626,494,15,1,1
7/1/2020,1,Italy,BRESCIA,3414,51,101,937047,295,9,1,1
7/1/2020,1,Italy,CUNEO,4098,62,121,1124786,354,11,2,1
7/1/2020,1,Italy,FIRENZE,5376,81,159,1475560,465,15,4,2
7/1/2020,1,Italy,MESSINA,4975,75,147,1365497,430,13,5,3
7/1/2020,1,Italy,BUDRIO,45692,687,1349,12541166,3945,124,19,12
7/1/2020,1,Italy,TORINO,7133,107,210,1957807,616,19,5,3
7/1/2020,1,Italy,BAGGIOVARA MO,9127,137,269,2505104,787,25,1,1
7/1/2020,1,Italy,PAVIA,4722,71,139,1296056,408,13,4,3
7/1/2020,1,Italy,AVOLA SR,5089,76,151,1396787,439,14,2,2
7/1/2020,1,Italy,FERRARA,9390,141,277,2577290,811,25,2,1
7/1/2020,1,Italy,TREVISO,11060,166,327,3035658,955,30,3,1
7/1/2020,1,Italy,CITTADELLA PD,5373,81,159,1474737,464,15,2,2
7/1/2020,1,Italy,Milano,3207,48,95,880231,276,9,3,2
7/1/2020,1,Italy,TRIESTE,3367,51,99,924147,291,9,2,1
7/1/2020,1,Italy,UDINE,7960,120,235,2184796,688,22,3,2
7/1/2020,1,Italy,ROMA,8067,121,238,2214164,697,22,7,7
7/1/2020,1,Italy,CATANIA,3874,58,114,1063304,334,10,5,4
7/1/2020,1,Italy,LECCE,5570,84,164,1528808,481,15,3,3
7/1/2020,1,Italy,CUSANO MILANINO MI,3569,54,105,979590,308,10,2,1
7/1/2020,1,Italy,PRATO,7818,118,231,2145821,674,21,2,1
7/1/2020,1,Italy,CHIETI,2492,37,74,683984,215,7,1,1
7/1/2020,1,Italy,CATANZARO,4117,62,122,1130000,355,11,3,2
7/1/2020,1,Italy,VIMERCATE,11723,176,346,3217633,1012,32,5,3
7/1/2020,1,Italy,LIMENA PD,7084,106,210,1944358,612,19,3,2
7/1/2020,1,Italy,CELANO AQ,5586,84,165,1533200,483,15,4,2
7/1/2020,1,Italy,Monselice SCHIAVONIA PD,5492,83,162,1507399,475,15,1,1
7/1/2020,1,Italy,Parma,3749,56,111,1028995,323,10,2,2
7/1/2020,1,Italy,Loc. Zelarino - Mestre VE,5248,79,155,1440428,453,14,2,1
7/1/2020,1,Italy,GUIDONIA,6080,91,180,1668789,525,16,1,1
7/1/2020,1,Italy,ALESSANDRIA,4396,66,130,1206578,379,12,2,2
7/1/2020,1,Italy,ATRI TE,7393,111,218,2029170,639,20,2,1
7/1/2020,1,Italy,VICENZA,7496,113,221,2057441,648,20,2,1
7/1/2020,1,Norway,Oslo,71197,55,69,6440773,230,7,7,2
7/1/2020,1,Norway,MOLDE,4311,3,4,389991,14,0,2,1
